person_id,license_plate,vin,color,year
8c160963-ab5e-4b2d-8b51-65ba7567db46,1GU6811,SM8037D41BE08A3TK,LimeGreen,1989
a314cb2d-1904-4e07-9d46-07594edf5bab,Q88 0ZB,8800BDVL61FDYY5XD,Chocolate,1995
a314cb2d-1904-4e07-9d46-07594edf5bab,453 8415,5TCD309S7SRWGKFZU,MediumBlue,2024
bf9c8ebd-8855-4306-86be-da585e434cc9,NDQ 1211,J2BYYS0X35DTRMZKX,Tomato,2010
bf9c8ebd-8855-4306-86be-da585e434cc9,IQ 6341,4FCMRNV7823ZB8TUA,LightBlue,2023
47287f0d-46ca-4462-9379-3da8bbdda864,548 2YN,7M60PEE622L79E6RV,WhiteSmoke,2022
3dbc5580-970a-4d23-a996-16b12576f0c9,IHV 194,Z4W0R81J3Y1X03R1U,LightSalmon,2009
3dbc5580-970a-4d23-a996-16b12576f0c9,VLM H81,N83N4T518W1FZV13A,AntiqueWhite,2016
7d4c2071-0d2f-41f2-993b-c6f5928d84a4,4O 0990H,1J1BLATJ95B9RRS9D,Khaki,2004
cad166d5-7b6f-4a25-b405-7377309439ff,367 ESI,2HMM15M79ZHE9NZ1S,SeaGreen,1997
cad166d5-7b6f-4a25-b405-7377309439ff,HPV 445,FFTKHAL21N3DM9E22,MediumSpringGreen,2005
352ce2ff-2cd3-4391-96e0-56b9407f4e6f,HAP 409,H6EBS4CX68U8H7S9X,DarkGreen,1999
352ce2ff-2cd3-4391-96e0-56b9407f4e6f,DRH 1290,P3UV2SN16DE7Y08AF,LimeGreen,2008
352ce2ff-2cd3-4391-96e0-56b9407f4e6f,0J 33326,RTXPPV711P3VW1W34,DarkGray,1972
e79f1f5f-fce7-47af-9c86-96ef32e147db,YUX-142,ANFN3X7C80JZTSHTL,DarkOrchid,2014
88434b5c-23ed-417f-8321-034adb074ed3,2-2518Z,XGKUJ6Z71DR0SDTV8,Peru,2019
88434b5c-23ed-417f-8321-034adb074ed3,5H454,Z169EN522KZJRD2R0,Peru,2021
2f669c97-a422-496a-970f-b13e024beb68,ABN 527,05DE9XM84ZAHYKBXY,Cornsilk,2011
1e1e80d1-7e44-421c-b91f-82c25acd0cfa,XPU6743,KAYUVFRRX9J6ZEY1F,DarkSalmon,1998
1e1e80d1-7e44-421c-b91f-82c25acd0cfa,150 1564,1U8GTF460KCHC2HYM,DimGray,2023
f15ac789-2b15-4275-9a5c-831b56e86d13,LQI 245,KGMM6FSZ5KXXLJ9DC,White,1989
f15ac789-2b15-4275-9a5c-831b56e86d13,EU-0754,Y6KAUL191KPRWZMWB,Gold,1981
0f638b57-926a-4aa9-9261-b455b3094ac1,012 IDS,BK1ZKBKG8NPH3V4BA,Gainsboro,1981
0f638b57-926a-4aa9-9261-b455b3094ac1,395-GQE,L4FVB2YK3WMAC8KN9,Sienna,2021
c916bb5b-d792-4c56-8255-29fadd2f26a0,3M 6F1QKS,PENPBT5J1Z5GXZK3R,Wheat,1989
9cebaea8-dfc2-44a3-bb92-b4a69e358c74,87-I845,RPDTGWDT3MA399K4B,Salmon,2010
9cebaea8-dfc2-44a3-bb92-b4a69e358c74,HSS-907,ZW7CWPRSXZBPA4NN0,DarkRed,1985
a2160b43-932a-4c3e-bbde-8bb05d4ae08f,949 3378,FB9X4DRS03D61M0DR,Crimson,1973
a538f990-3a01-4366-9dad-7b542da19618,62B•248,S76GSPP43G4DH23EY,GhostWhite,1996
a538f990-3a01-4366-9dad-7b542da19618,QSM-268,FJTXU8ED0HDC88ADA,BurlyWood,1998
ccb45d53-5058-4fbf-95ac-075df6f2e355,KEU 362,9PD1SBSE25EJY8AVP,Purple,1973
ccb45d53-5058-4fbf-95ac-075df6f2e355,5268,4MRMVNSM9C25UJYM4,BlueViolet,1996
71641903-8863-41c1-bb49-48e6957e71e2,KA5 N5D,GZZJW4408NGFBAHRZ,BlueViolet,1980
5956cd87-8b4d-4cf6-8633-f88f99d5c188,RXU-321,REPWRGRZ7E2JX6MBZ,PaleGoldenRod,1992
5956cd87-8b4d-4cf6-8633-f88f99d5c188,643-149,YDZP8TR957W9JAKYD,AntiqueWhite,1990
9494dca8-b187-45e5-bcf6-deaf6dba2a7d,7667 BZ,XSW1AV0382RH1347R,Fuchsia,1985
72c9e008-1fef-4409-aa63-ffacffe39302,041 NDU,UTDKNMKZ7Z0XVHPV1,Red,1984
72c9e008-1fef-4409-aa63-ffacffe39302,62-35120,U10T536V4AKLTWBLW,MediumBlue,2022
72c9e008-1fef-4409-aa63-ffacffe39302,HSE 782,RF1TXUAN5VY3L2977,Wheat,2023
765e4b79-69ae-4422-9933-76e5e7119d5d,420KMS,W0LTTN5F0MVMLDMVW,Tomato,1991
0eed4a4c-0580-453d-a947-13fb3e04e481,S25-71I,SFLRMAR53HFFHYRHJ,MediumPurple,1984
a1ebd26c-e602-44b9-a859-0d778c2451ae,971TFK,7E4MJFNC4P4YBUD7H,SkyBlue,2021
30775218-105f-4ac4-a928-dfc133db911d,173-FDO,XZ84J94A7TDHW6PG7,Snow,2018
8de2d71e-2781-4d94-93ef-7d0db952e244,398O2,3BZTVK33159VUYX3M,Sienna,1977
8de2d71e-2781-4d94-93ef-7d0db952e244,0AP W33,CG2RFNBG40DB5V7RW,ForestGreen,2020
8de2d71e-2781-4d94-93ef-7d0db952e244,6L 8419G,6C46AY467DZJCXM45,Red,2018
b3fbc185-4257-47f9-b396-9eccebba4bdb,341 7CI,LMARGTYF282E2WC2N,Beige,2015
b3fbc185-4257-47f9-b396-9eccebba4bdb,460 ZML,M342R3MM0DGUL45CZ,Indigo,1989
4dbca7db-8b6d-4473-83e2-180ab321b635,06P AU4,3PZECJ473RUW0F6LA,GoldenRod,2004
0e25fbc5-66a9-4046-84d1-cc8ec7b91aeb,MHP 214,67NKDL8FX85ZUUHMS,Beige,1989
f18d5001-3c75-49db-8e22-6e9393cf1501,59S 5660,CLZBKXAM8CR6VHP0R,DarkTurquoise,1978
6314d126-79a7-480d-b1de-e9414d641b39,7E 3D1SQR,CV7M241A0RGU74JST,CadetBlue,2005
c8002438-b8fd-4457-b2e2-4de4657baa2c,77XG727,4TFVN3G26UAUYXTCH,Green,1978
c8002438-b8fd-4457-b2e2-4de4657baa2c,2O234,9S11BEX2XM2ESTUXA,SeaGreen,1986
87352e47-85dd-4805-9857-8332b70435dc,065TGO,KJ7KP9D42XPJE3WJ0,DarkGray,1992
ecc627c9-e4dd-4213-9ffd-6ecc00538fdc,F 255285,TDCVUHVJ1W3R5PGZX,LightSeaGreen,1971
6593c676-424d-4081-809b-5db1a832ade0,1RP 563,SE8LYG9P9SXYYH33N,Silver,1977
4fe3f509-07e7-44d7-981f-dc984a065312,094 1NC,HBUZLZS85GE2NGG9S,DarkBlue,1997
f4bd307d-cb06-4fe1-b97e-e067e2463559,5ZTO 69,M8JC4URF11KYDA40F,DarkSeaGreen,1979
5d47193e-a61d-41a3-81ff-79d60b19db91,96C 6818,D76C0XSKX39AGAXWM,Salmon,1976
6bea1fb1-ab97-4026-8de2-fe26496c7eff,RDQ-2866,CEK1VECJ5JPPCJD6B,GoldenRod,1986
bba60d5b-1a62-441d-9526-a117908a0bf4,033 4XM,RFVZEUYW4EY1U11ZS,HotPink,1970
32990e26-94c7-4a87-a1cc-3fa529d64ae2,4GV6939,9TNC51L39RLZCTX0W,Gainsboro,1985
32990e26-94c7-4a87-a1cc-3fa529d64ae2,4807,8YDCDV858PC0MPY5N,DeepPink,2017
cfe13f5f-e702-43cf-a87e-6cae6b8e507d,548 8KO,YC5RFDB33WZX5MZ12,Snow,2007
49d61b63-32cb-4624-8056-86a77c8290f0,382 YSG,KXD6UWL7789CPFK48,MediumTurquoise,1974
49d61b63-32cb-4624-8056-86a77c8290f0,EJS 731,ULJ8LBWW18MYRXGNB,DarkKhaki,2009
310260a0-50e9-4305-a0d1-436cca144871,2-78066O,TSG2U79775JT3NA5U,LavenderBlush,1986
310260a0-50e9-4305-a0d1-436cca144871,51-G306,U9GL87VN2CNSG3SWJ,OldLace,1991
a02b67ea-cd07-4c47-9cd0-e4b3e3c8e2a1,182 FEP,CCTE3DPLXHWZR077M,DarkMagenta,1991
a02b67ea-cd07-4c47-9cd0-e4b3e3c8e2a1,40Y SM9,5N64ZV67XUKCYGPFT,DarkSalmon,1988
138f57c8-7720-4a11-b613-a9aa497cc1d7,UR7 6510,N5SNUX0Z9NK45A51U,SlateGray,1974
138f57c8-7720-4a11-b613-a9aa497cc1d7,5E MP746,KXT6YRBX0L1KTPR99,LemonChiffon,1970
138f57c8-7720-4a11-b613-a9aa497cc1d7,892473,WM5G8WCH07U08927F,DarkKhaki,1998
78a3b4df-b5fe-48a1-8b40-c445f7860b35,CCV 503,MYN7UFWGXCSTZG1B9,LemonChiffon,2021
78a3b4df-b5fe-48a1-8b40-c445f7860b35,9TF 651,TCBM4GSD4HLJ7YCKL,GoldenRod,1971
e43ae335-9992-4525-87c4-8a6f144d4d48,238N1,KXDC8FJH6CTJ17ZF1,Tan,1999
e43ae335-9992-4525-87c4-8a6f144d4d48,2-3734J,7PUT3P693JBT1FL7H,SteelBlue,1971
e43ae335-9992-4525-87c4-8a6f144d4d48,466 JTW,B3GHHP8U15FFRJGRD,Orchid,1987
a676212a-92f7-4649-9507-b0e913828283,338-ZPB,8E3DHYTX0UF2XZJCT,DimGray,1993
4f639ef3-836d-448a-9b88-f7e0056439b3,P20 9ZJ,SBMPA6LH1NGH23L4P,Orange,1974
9f7c3dca-a2e4-439c-8b06-4a6ec11e46af,UPN3144,V050WH398RST709XC,RoyalBlue,1976
d0c678e3-57ec-4002-a669-049c781bffb7,20P E42,VN2BC7GU7EG6J0FPX,Tomato,1986
d0c678e3-57ec-4002-a669-049c781bffb7,3ZYM 17,BRVUEZKL08ZMCZ3XT,DarkViolet,2015
ee92183e-9bfb-4e2c-ba08-422570ea284f,LRS 287,R3J1F34D4RW6WW594,Beige,2012
ee92183e-9bfb-4e2c-ba08-422570ea284f,KZ-1449,X7BV4XF77EKHEHGZV,GoldenRod,1985
694a10cf-b12f-405e-bcd6-c5680bd81bf5,MWN 005,ZANATRBC5T8UHLPPH,PaleTurquoise,2001
509f7a40-86ea-4ab1-b5bd-b038043d98f8,CLM6586,59JH4JG3502N6PDYH,ForestGreen,2010
2f1c558e-3ce9-4452-bb8a-b46b4a372683,8DJ 445,ZNCEAX941JDL5N6XA,Tan,2023
d7ad125d-deda-44a3-a846-a8edf961c8ec,917-KPXW,52JJGTX28SMGJ38LM,LightCoral,2022
806fbf59-3e93-4a35-af1e-41b5c25c9b28,CGF-846,J3SVHDM03N85GT5M2,Magenta,2017
806fbf59-3e93-4a35-af1e-41b5c25c9b28,WE 16636,88U81DSL8PBBEMUTJ,Snow,2015
06bf329d-8301-46c0-8bb3-144ba879639a,732 AJC,F3WC5JUU5UBHNWEFK,MediumSlateBlue,2020
06bf329d-8301-46c0-8bb3-144ba879639a,GXE V57,9F2JRUX3632SV7662,BlueViolet,1996
06bf329d-8301-46c0-8bb3-144ba879639a,8-83318,BM46JGWS57ZVWN5L4,CadetBlue,2001
035f508d-9eea-42a8-87b8-c729abe481a2,2BK D13,PPUDTYLE2SZ8MY4RP,Blue,1973
89c0e200-2bd8-422b-9d86-a10744a4466d,CSX-5296,RT0SCCT07885EKB3F,Chartreuse,1974
ace2fc7f-bfce-4d8f-8b8e-4227be51175c,955 UAH,UPKCTFLA6RALNZN1Z,LightSlateGray,1998
ace2fc7f-bfce-4d8f-8b8e-4227be51175c,2M Y7732,W9JPH73X5Z40WZ9UV,Navy,1977
a1f872c4-aedb-4728-ad4d-55521be4cf54,4067,TAC9N9665EM5H1118,PowderBlue,1977
a1f872c4-aedb-4728-ad4d-55521be4cf54,IVL-421,GTY0VL089KTYP0JUB,MediumSpringGreen,2019
bbf263d9-057b-4dba-a643-6cd138acde17,851 KTS,TU3ZWPC0206L8KYU3,MediumVioletRed,1998
3a4cdb61-edae-40a0-84d8-9708bec41093,2BYW841,PWYFP3L847YA6YV2D,DodgerBlue,1994
d15dafb4-6370-4830-818e-a25907d9c09a,3BCV 31,G76WZAP9XAKN4APYC,SeaGreen,2018
d15dafb4-6370-4830-818e-a25907d9c09a,286 6FK,3XXEZHDY531NFFLHZ,DeepSkyBlue,1989
d15dafb4-6370-4830-818e-a25907d9c09a,UAQ-737,C1721AMB5RNV2HDTC,PapayaWhip,2003
f9025b00-9d5b-4d7d-8b34-a6a572ea6dbe,DPQ-8210,0C2X0W6L9Z2G51CMC,MediumSlateBlue,2021
f9025b00-9d5b-4d7d-8b34-a6a572ea6dbe,LXH 509,GDCVKGWT5LMGYDZSZ,LightPink,2020
e4fbfb8a-bc54-4b96-a1ca-b369a17d6b33,DVE 455,TVKL5RX577CXFPXAW,Moccasin,2005
e4fbfb8a-bc54-4b96-a1ca-b369a17d6b33,873 ZVK,56P5C7PY8LLNGZXCL,PaleGreen,2016
67c52d20-12dd-4160-98c6-4d6e65f143da,PW5 O5J,YC4EVN050XYF2B696,LightGoldenRodYellow,2004
67c52d20-12dd-4160-98c6-4d6e65f143da,KL6 4496,WBW4Z2XW91YKEUDRA,ForestGreen,2005
c541db56-33f3-43ef-8453-1a22c5e5bb61,91-K822,J00L9LN173UEKXU4X,BlueViolet,2017
c541db56-33f3-43ef-8453-1a22c5e5bb61,138-NWG,4D90DXGU862NZ9GNZ,Chartreuse,2001
c541db56-33f3-43ef-8453-1a22c5e5bb61,VUK-016,H2BM2RD89YX4D3NSC,Indigo,2004
11713d63-f01e-4ea4-a34f-d9089f11cc9b,42-3250O,7H8N2Z0V93N22FJD9,Linen,2010
604a43dd-330e-4316-8da0-888f37329f04,970 KB5,VZ4GNT5059J2TDJZC,PowderBlue,2003
604a43dd-330e-4316-8da0-888f37329f04,66-9127H,UEXKMB6E2W2L03Y80,LightGreen,1974
e6415d39-4124-4220-947d-df59af47b5d5,JPL-8724,TUS7SJZ64ZEL396BV,AntiqueWhite,1994
e6415d39-4124-4220-947d-df59af47b5d5,563Q9,EZS090J4862VMRUTW,NavajoWhite,1971
8b258626-ae0e-44a1-8c7c-4810a3b3f821,880 JY8,0JF5BUZK8HEVPGL2G,PowderBlue,2012
700d1c64-070b-4ee2-8f42-7799f75a25df,3C 1723N,B1P82GPT4M7HS4T5K,LightPink,1974
d81bfe6a-b8db-49e9-ace9-c97a8359c6db,748 ES4,YCNCYELZ4HY6C6F1T,Yellow,1973
1f58e6b0-f9cc-4022-aff7-cd2a4c7a28b9,841-HRC,5RLAZ01S2L8XTML94,PaleGoldenRod,2023
675982d2-4c3d-4c3d-af99-4c6c08cb17b8,ZNN-3407,BT5VFUW4653A0UJVU,DarkTurquoise,1995
9344838c-a0a1-4d9e-b72d-4163450fe115,4-3484Q,32A25X2U0EVAMM03A,SlateBlue,2011
9344838c-a0a1-4d9e-b72d-4163450fe115,272-ISY,J5AG6V322KA79GC4C,MistyRose,2023
d1249b1f-d6ca-42b2-9e22-abcbdc3b4c93,RTO 382,FKRUYX6M70M92S5Y6,SeaShell,2016
d1249b1f-d6ca-42b2-9e22-abcbdc3b4c93,8-B7831,BHH14WP3699TE601C,Silver,2016
eedbb228-03bf-4169-9344-6fa968daa60f,6-0961H,TZPWB0187X5BEZ2DD,Moccasin,1970
eedbb228-03bf-4169-9344-6fa968daa60f,CXA 405,ZEZ04W1V1A2VUE6YK,Gray,2008
72c9451f-5e87-4f42-8af8-d223749a2205,G84 9NW,V431KSNR9AUUURRP8,Tomato,2014
da728859-3961-4b35-ab28-5479a2b62cad,0CR9075,8Y36JBW04G7L6WFMW,DarkBlue,1980
da728859-3961-4b35-ab28-5479a2b62cad,74J W12,16SJJVBP0CDKLBEEW,Gainsboro,2001
90196538-cd1a-4dec-84b3-f7bee7437738,328 MMN,LTVR3BXL11MPNLT2Z,Ivory,2003
90196538-cd1a-4dec-84b3-f7bee7437738,UMY 885,2T05UBX09K916XTE1,AliceBlue,1972
aeb3894c-a553-40bd-b946-3e62ed2c9c2c,025 SUH,9LHZJFLZ3TYRJT45V,Blue,1984
aeb3894c-a553-40bd-b946-3e62ed2c9c2c,HYB9024,UB2K6RJB74WB69WZ5,ForestGreen,1999
0e9ed087-7461-4d16-8aaa-959da0f7b09b,HE 47976,T6W1B9E19ET0B18R5,DodgerBlue,2022
0e9ed087-7461-4d16-8aaa-959da0f7b09b,TDF 7660,1KVV77LV5R80X6DW6,LightSeaGreen,2010
0c043f1a-0f3f-4293-a2d9-34f7d95ea9e6,240 9GQ,3ZC8MZPE652J4EK0P,MintCream,1978
0c043f1a-0f3f-4293-a2d9-34f7d95ea9e6,175 DXI,NLYPPAM05SUH5KHPM,LemonChiffon,1990
fd25c10b-0a98-4369-a86c-62bfadfcbae7,GFJ-918,J5KL708S3RHUHZ4UB,DarkGoldenRod,2019
aff5da6e-b8ad-4e2b-84d2-c066faa920dd,CST 271,JHT8N2GG8XULY5W72,MediumAquaMarine,2001
094efc8e-b620-4f6a-ab7a-c63e78e992f0,4350 TK,6GHCFXM60XNEKHLP5,DodgerBlue,1979
00a1df8f-8737-4ff3-bbd8-e8cc5936e144,3D 29586,5G0XPFJY3GZX1FE4H,Indigo,2011
00a1df8f-8737-4ff3-bbd8-e8cc5936e144,95DC802,86X0T26S8UCWFJAWU,Orchid,1974
e0dbcb02-6d46-4bce-b645-2f642db06f17,XEY-3039,UNMYWUY78V87C9H5K,DarkSeaGreen,1982
1889e559-dced-46b9-8327-8ca2302f344b,7-52353,C9TDW7409DL4D5A6A,LightGray,2006
9fb737e2-649d-4a8e-89e3-bd3720801f08,RQK-2489,Y2BM9MV96W2DALWSC,Plum,1993
9fb737e2-649d-4a8e-89e3-bd3720801f08,2-09973V,4067XXUN9H13PLF0J,Peru,1980
9fb737e2-649d-4a8e-89e3-bd3720801f08,188-GIFH,TPLP9EE02FX43DBJ1,Linen,2013
49054967-c926-48de-b1f9-b1c328ccfe55,ARG Y95,GC7VPE847PKEFKWRS,LightGoldenRodYellow,2007
d3e5daeb-545e-42f4-afac-ce09d9032d29,537 TIR,FBPP8ECZ44YDU2YFH,MediumOrchid,2000
0957299f-7fd5-4e5f-badb-bb3ee3537a6e,416-FSM,BV1V43DT7T7WCBMS3,Aquamarine,2018
c58a6f47-6214-4ec4-8bda-2018bfb778ba,LXI 876,9TVDJFPR2FGJH30RV,Khaki,1997
c58a6f47-6214-4ec4-8bda-2018bfb778ba,QF8 P0J,LJZBL3NH0BB15WD2F,Lavender,2015
f734c0c9-73d2-4ed3-91b4-98b24dda4e86,CC8 1780,TPHV3BCY3K7E6E87X,Peru,1994
f734c0c9-73d2-4ed3-91b4-98b24dda4e86,8GX J68,Y4XBJJMX2VZ2UAVLJ,DarkRed,1976
339aeb01-b7dc-4059-a3ef-3b037101d925,T15 8UZ,LD6GV79Z7CYTHPL71,LightBlue,1984
3caf8966-4d0a-45b8-b875-55b99f664198,271-XSS,EE64N1277MWWZ74V3,Brown,2003
0e65b678-ff48-40b2-a0ca-5297828f8093,4Y118,SV3LE6UM4TJEWFXDV,PaleGreen,1994
74b7ac93-ba6b-4f20-824a-5b1c932c892f,39-1173G,X4BMZG1Z8G8R39V5Y,Orange,1983
a0087b96-a2de-422f-acda-b20a45fc88e9,4HH 040,A7970EZZ5EHUC15GU,Teal,1977
a0087b96-a2de-422f-acda-b20a45fc88e9,8ZZM689,9VCNK6AX452GH59BS,LimeGreen,2017
8307d208-c539-4b32-aa9e-b555ce382186,RFB 245,NYEM5VVV46W2D41M8,MediumPurple,1986
c6eb2d84-38ef-49c9-ab79-53a2b46f3238,478-CKH,KNBW34Y5XW3F7GM2S,LightPink,2002
0d2a0591-d1f3-4582-a030-37ee080d9eec,HSG 145,3DR5R51R6XURS7398,Snow,1989
0d2a0591-d1f3-4582-a030-37ee080d9eec,036WRH,00W39CKW0Z9CWRSAX,SlateGray,1981
5f720396-6b4f-4523-8014-9da5489b0e04,666-ATT,ZBFHF0NK19NXR65H2,DarkViolet,1973
1a2cda97-bca6-45ae-9a4c-b5b7b97eb3bb,476 0646,X8WF8U972RJFYN5Z1,GreenYellow,2008
1a2cda97-bca6-45ae-9a4c-b5b7b97eb3bb,461 ZOX,MP87LFMN0EFEXFJ96,SeaGreen,2016
1a2cda97-bca6-45ae-9a4c-b5b7b97eb3bb,SLK4124,L3E5GM047UEP2VNRX,Khaki,1979
09bcbc5e-4ea4-4ef9-a052-6f14caacf018,1LY 574,14E7CEV01J5R7SNUM,DarkKhaki,1985
062c4e80-9248-40d2-87ba-b02fe4c76794,6UIF552,2SH96FWT68GXKEEY7,Fuchsia,1973
37188fc4-58ec-4a06-8d24-8234618db2fa,WGE-6706,E11EK8PX0T5YU4SL9,MediumOrchid,1974
37188fc4-58ec-4a06-8d24-8234618db2fa,065-WUA,9E1LZJS49CSZMMLRY,DarkTurquoise,2020
c4adca7e-4ed3-4ae6-8264-0703af0c1708,443 SVR,7J80DX325DERRSS5F,Orange,2015
52ef67bd-8a63-4e6c-b862-d75fa90303de,419-KWK,9MNMBSW46ADJEH8UA,Chocolate,1985
84677423-bc1e-4765-af19-6cc371b1a407,92L M46,EVUU008B7BLH3TX0W,Green,2017
6e5c1187-a1c9-43bf-b7e6-7e933c79e19f,MLD 0409,CNEYZPV419GZG415W,Bisque,2014
6e5c1187-a1c9-43bf-b7e6-7e933c79e19f,70-9155N,LSZA2DAG3SKFDJ9L8,SteelBlue,2005
6e5c1187-a1c9-43bf-b7e6-7e933c79e19f,333 UZK,JE4D3LM99NRGABBYR,Bisque,1975
dcde3a61-c454-4ff2-98d3-98fa337ab5c1,MJF 092,TXTJXGFV5U8LNEW8X,CornflowerBlue,1979
dcde3a61-c454-4ff2-98d3-98fa337ab5c1,72OF5,NB2VVXK33SM7KBC3G,CornflowerBlue,1993
4d284e55-0397-4a4e-941f-2f2582e44e1b,G65-JUL,9ERY0SGV5KGCZV6BX,Khaki,2005
4d284e55-0397-4a4e-941f-2f2582e44e1b,TJC 503,54ZDCAHZ58X3581DA,FireBrick,2000
8343fde7-da25-4053-91d6-71d6db998308,500P,59JS082496KUA6NWA,LimeGreen,1982
8343fde7-da25-4053-91d6-71d6db998308,119-JKB,UF4FD2738FVS6TTY2,MediumTurquoise,2004
ce0b30c7-3de7-451e-8d56-0529697bf1d2,3E X0685,MVSEMEYG6PWVXNAJH,WhiteSmoke,1975
ce0b30c7-3de7-451e-8d56-0529697bf1d2,HYH-2441,KG93ALAC6FAWNFVG9,Moccasin,1985
ce0b30c7-3de7-451e-8d56-0529697bf1d2,HZA 560,UT37G6LP06EEZ1U2A,LightGray,2011
d6ccb637-643a-4432-840e-0a3b7cf13c5d,PFN 316,FPAYCV9T4F52CLWAP,CornflowerBlue,1997
b5708efa-f889-4ef8-be87-7f857808b01f,IYZ 185,YBPMDW6J8JVPB0KA5,SlateGray,2021
b5708efa-f889-4ef8-be87-7f857808b01f,416 7XF,982X21UC88C57A95T,SpringGreen,1972
40324084-43c8-4c66-8273-f51ec6e69396,87I J11,1STUSA849B4KKPDYT,CadetBlue,1995
40324084-43c8-4c66-8273-f51ec6e69396,P89-LFL,6FABSBFN70H9TZTJY,LavenderBlush,1975
40324084-43c8-4c66-8273-f51ec6e69396,BYZ-743,NF8G88UC8GNDSE9GU,MediumPurple,1975
e7a553c1-ffba-4935-bd53-0a72c10660ae,880 CHE,BHMWW45J4FBX2CXFK,Cyan,2022
3d3d1930-28d0-4e51-a137-c61dc006cfa6,9UO 892,4HYMNJHV29H0A1H5H,DeepPink,2003
3d3d1930-28d0-4e51-a137-c61dc006cfa6,ZEL-2931,7PMZNYKS0AV9GM61D,RoyalBlue,2010
b1fc37a7-4ab8-49b2-97a1-6f86342f84cc,GSW 514,2LKEVTLZ45WBM4PPW,LightSalmon,1987
b1fc37a7-4ab8-49b2-97a1-6f86342f84cc,616 CKE,69DBSAU78S7U6G2U5,Khaki,2002
90d30633-250f-4c1e-9d50-1a65139e7f0f,922 LE5,5S65XAC2XVEM3G4CV,LemonChiffon,1994
90d30633-250f-4c1e-9d50-1a65139e7f0f,868 QAB,0U1TSPLS2C9TYDSSK,Orchid,1980
7ca3f120-af9e-485d-a4b0-c05bc111a255,KMX-382,NFPGFJ101R4JDG29L,Cyan,2019
7ca3f120-af9e-485d-a4b0-c05bc111a255,79S•631,47GBTTX763L1TJWWD,RoyalBlue,2020
7ca3f120-af9e-485d-a4b0-c05bc111a255,334 MYS,KT6V1T5M0P1JVP8HG,DarkSeaGreen,1995
3e5e24a9-9152-4db7-80ac-8ea68b86428f,21-7415Q,MM38MTED2RETH3WGE,LightCyan,1972
3e5e24a9-9152-4db7-80ac-8ea68b86428f,7VXR375,5MS17WC00KDRTTAVL,DarkRed,1997
b8951c91-5a20-4f98-a7c7-c543e8963804,6WW73,M2KNASNX9VL2N2WE2,MediumBlue,1977
cbbd652d-19c3-4b6f-b36d-797252b64f37,NCL 196,NL6NZBZJ0NNESGSXM,Maroon,1978
cbbd652d-19c3-4b6f-b36d-797252b64f37,M99 7ZK,BE6CY1W4107HY53V9,LightGray,2005
7885ef25-3201-45d9-a53e-36d20f039cea,XCB 690,K1VSA5WR9DJPAREB9,Gray,1982
7885ef25-3201-45d9-a53e-36d20f039cea,932 3TW,AK0AV0SH6SEYSGW2P,MintCream,2018
6a4e7b5b-101b-4077-b972-b52a9c0eed60,M04 7AY,RU94ZATX855EPKJNW,MediumSlateBlue,1997
865ebce7-64f4-4daa-8f07-3e1d527ec49d,6E KX608,YFE7ZHD09451YYMYV,MidnightBlue,2007
11ef1107-4428-4148-8b62-b5a2b87642a2,770CDG,793MF86G0VE1DA1L4,MediumPurple,1970
11ef1107-4428-4148-8b62-b5a2b87642a2,O81 9JW,8H9TL5BE121BC6W16,Violet,1993
80d3c378-64a4-4919-b534-ed0634ec9315,J34 1GE,VCH6225T225LW5XD7,Plum,1980
80d3c378-64a4-4919-b534-ed0634ec9315,7KU 383,TWW740281DBUWSVNV,Turquoise,2015
43fb946c-5020-48f6-8a3a-0943d7681057,068-JXM,NJ5AH1M65233S5VCN,BlueViolet,1996
7dccc58f-d506-4bcd-be91-810b2bf84f31,361-BUR,0NUCR9H662WCKY5BA,DarkGoldenRod,1987
b9debebb-0178-4613-a9cc-ca33006d1fbd,3RF 312,PJ465NVV7GPPSDK7C,LightGreen,1981
b57b7fbf-4362-4bdb-8655-9a30bdd6c5fb,OKI 089,7SA01XV67RA01ESK5,Orchid,1984
b659bdc7-16eb-42c6-92fc-a60a971df46b,89L V26,TEVWGNYZ2JWUGPYGP,MediumOrchid,1979
b659bdc7-16eb-42c6-92fc-a60a971df46b,FA 58713,LUNKXJAN9SF2CKYGG,Cornsilk,2017
028b237f-092f-4950-9dbb-adb490e65c26,HS 90427,HTE1XW927LZJKLSXB,LightSlateGray,2018
f0b822ed-8bf2-464d-8d20-fe201e625bc9,GZC7625,4EUE709V6Z3A9YKUD,Crimson,2016
f0b822ed-8bf2-464d-8d20-fe201e625bc9,5BDQ 48,DU03D0ED4GMHJS55J,Salmon,1970
208964e7-a472-478f-98b4-33f6f7f84ce8,6DW76,JMDF6TYF4KBKK383M,LawnGreen,1990
99844bdb-5e06-4ded-aef1-b165e0759ebc,333 QJV,WYD276U74XHMXWBPG,DarkOliveGreen,1994
c91bd874-0ddd-4f5a-9451-46e1f79a31ff,9WXV 73,41P008B89CXCK0WJR,LightSlateGray,1976
c91bd874-0ddd-4f5a-9451-46e1f79a31ff,693369,16HZULWH3NYMECRBG,Fuchsia,2002
c91bd874-0ddd-4f5a-9451-46e1f79a31ff,510 RVA,047GTVEY0043L02PU,Aquamarine,2017
5d101ba9-fa4e-476c-9d58-29660b40e655,0PW2181,EEVEUCVZ7AL3FCTDU,MistyRose,2019
